과목명,강사,url
스스로 프로그래밍 하는 기초 자료구조/알고리즘(C++),얌얌코딩,https://www.inflearn.com/course/%EC%8A%A4%EC%8A%A4%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98
나만의 게임 엔진 개발하기,megayuchi,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EC%97%94%EC%A7%84-%EA%B0%9C%EB%B0%9C%ED%95%98%EA%B8%B0
C++을 이용한 자체 엔진 제작(유니티 엔진 클론코딩),얌얌코딩,https://www.inflearn.com/course/cpp-%EC%9E%90%EC%B2%B4%EC%97%94%EC%A7%84-%EC%A0%9C%EC%9E%91
3. 유니티가 어려운 초보자를 위한 기초 문법 강의,게이머TV,https://www.inflearn.com/course/%EA%B2%8C%EC%9D%B4%EB%A8%B8tv-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%B4%88%EB%B3%B4%EC%9E%90-%EB%AC%B8%EB%B2%95
"게임 개발자를 위한 3D 그래픽스, 쉐이더, OpenGL (0B) - 공개 샘플 강의2",드립커피+한모금더,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-graphics-shader-opengl-0b
언리얼5 C++ 문법 Part1 - 시작해요 언리얼!!,김룡일,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC5-cpp-%ED%8C%8C%ED%8A%B81
홍정모의 게임 만들기 연습 문제 패키지,홍정모,https://www.inflearn.com/course/c-2
고도엔진으로 2D 매치 게임 만들기,머신튜터,https://www.inflearn.com/course/%EA%B3%A0%EB%8F%84%EC%97%94%EC%A7%84-2d-%EB%A7%A4%EC%B9%98%EA%B2%8C%EC%9E%84
유니티 2D 타일맵 프로젝트,코사트,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-2d-%ED%83%80%EC%9D%BC%EB%A7%B5
유니티 2D 슈팅게임 Sci - Fi,코사트,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-sci-fi-%EC%8A%88%ED%8C%85
밑바닥부터 시작하는 왕초보 유니티 2D 게임 제작,게임 트레이너,https://www.inflearn.com/course/%EC%99%95%EC%B4%88%EB%B3%B4-%EC%9C%A0%EB%8B%88%ED%8B%B0-2d-%EA%B2%8C%EC%9E%84-%EC%A0%9C%EC%9E%91
따라하면서 배우는 고박사의 유니티 기초,고박사,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B8%B0%EC%B4%88
언리얼5 액션 RPG 만들어봐요!!  파트1,김룡일,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%95%A1%EC%85%98rpg-%ED%8C%8C%ED%8A%B81
