과목명,강사,url
구글클라우드(GCP) 플랫폼 기초 활용법,보안프로젝트,https://www.inflearn.com/course/%EA%B5%AC%EA%B8%80-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%ED%94%8C%EB%9E%AB%ED%8F%BC-%EA%B8%B0%EC%B4%88?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
데브옵스(DevOps)를 위한 쿠버네티스 마스터,보안프로젝트,https://www.inflearn.com/course/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%BF%A0%EB%B2%84%EB%84%A4%ED%8B%B0%EC%8A%A4-%EB%A7%88%EC%8A%A4%ED%84%B0?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
쿠버네티스 101 - 클라우드/서버 개발 첫걸음,드라진,https://www.inflearn.com/course/%EC%BF%A0%EB%B2%84%EB%84%A4%ED%8B%B0%EC%8A%A4-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%84%9C%EB%B2%84-%EC%B2%AB%EA%B1%B8%EC%9D%8C?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
아키텍처와 함께하는 Terraform (테라폼),숀김,https://www.inflearn.com/course/%EC%95%84%ED%82%A4%ED%85%8D%EC%B2%98%EC%99%80-%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94-terraform?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
초보를 위한 도커 안내서,subicura,https://www.inflearn.com/course/%EB%8F%84%EC%BB%A4-%EC%9E%85%EB%AC%B8?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
클라우드 서비스 AWS,Egoing Lee,https://www.inflearn.com/course/aws-2?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
Azure Native로 나만의 GPT 만들기,정동형,https://www.inflearn.com/course/azure-native-%EB%82%98%EB%A7%8C%EC%9D%98-gpt-%EB%A7%8C%EB%93%A4%EA%B8%B0?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
IT 활용자를 위한 MS Azure 2023 클라우드 서비스 입문과 실습,이상희강사,https://www.inflearn.com/course/ms-azure-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%9E%85%EB%AC%B8-%EC%8B%A4%EC%8A%B5?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
실전! GitHub Actions으로 CI/CD 시작하기,이상원,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-github-actions-ci-cd-%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
하루만에 배우는 aws 서버리스,양동준,https://www.inflearn.com/course/%ED%95%98%EB%A3%A8%EB%A7%8C%EC%97%90-%EB%B0%B0%EC%9A%B0%EB%8A%94-aws-%EC%84%9C%EB%B2%84%EB%A6%AC%EC%8A%A4?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
AWS Certified Solutions Architect - Associate 자격증 준비하기,코드바나나,https://www.inflearn.com/course/aws-%EC%9E%90%EA%B2%A9%EC%A6%9D-%EC%96%B4%EC%86%8C%EC%8B%9C%EC%97%90%EC%9D%B4%ED%8A%B8?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
실습으로 배우는 AWS(Amazon Web Services) 클라우드 컴퓨팅 입문,AISchool,https://www.inflearn.com/course/%EC%8B%A4%EC%8A%B5-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%BB%B4%ED%93%A8%ED%8C%85-%EC%9E%85%EB%AC%B8?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
아마존 AWS 입문,마소캠퍼스,https://www.inflearn.com/course/%EC%95%84%EB%A7%88%EC%A1%B4-aws-%EC%9E%85%EB%AC%B8?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
Docker를 이용한 MSA 애플리케이션 만들기,JOINC EDU,https://www.inflearn.com/course/docker-msa-%EC%95%A0%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98-%EB%A7%8C%EB%93%A4%EA%B8%B0?attributionToken=ChM4NTUzMzQyOTM4OTI0OTU5MDc4EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESsvHREvPRhBK-8tESj_LRErTx0RKM8tES-vHREq3y0RKp8tESu_LREg
네이버클라우드 보안 아키텍처 및 비용,지금 당장,https://www.inflearn.com/course/%EB%84%A4%EC%9D%B4%EB%B2%84%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EB%B3%B4%EC%95%88-%EC%95%84%ED%82%A4%ED%85%8D%EC%B2%98-%EB%B9%84%EC%9A%A9?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
NAVER Cloud Boot Camp - 네이버 클라우드 부트 캠프,구름여행자,https://www.inflearn.com/course/%EB%84%A4%EC%9D%B4%EB%B2%84-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%ED%94%8C%EB%9E%AB%ED%8F%BC%EC%9C%BC%EB%A1%9C-%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
AWS Boot Camp - AWS로 클라우드 시작하기,구름여행자,https://www.inflearn.com/course/aws-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%8B%9C%EC%9E%91?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
뜬구름 잡지 말고 클라우드 제대로 이해하기,SK엠앤서비스,https://www.inflearn.com/course/%EB%9C%AC%EA%B5%AC%EB%A6%84%EC%9E%A1%EC%A7%80%EB%A7%90%EA%B3%A0-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%9D%B4%ED%95%B4%ED%95%98%EA%B8%B0?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
진짜 입문자를 위한 클라우드와 AWS,호눅스,https://www.inflearn.com/course/aws-starter?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
지금 당장 리눅스 - 무료 클라우드 서버 활용하기,지금 당장,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88%EB%8B%B9%EC%9E%A5-%EB%A6%AC%EB%88%85%EC%8A%A4-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%84%9C%EB%B2%84?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
초보자도 쉽게 하는 GCP,갈비만두,https://www.inflearn.com/course/%EC%B4%88%EB%B3%B4%EC%9E%90-gcp?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
아마존 클라우드 무료계정으로 시작하는 서버리스 애플리케이션 프로젝트,HP,https://www.inflearn.com/course/AWS-%EC%84%9C%EB%B2%84%EB%A6%AC%EC%8A%A4-%EC%9B%B9%EC%95%B1?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
실습으로 배우는 AWS 핵심 서비스,호눅스,https://www.inflearn.com/course/aws-%ED%95%B5%EC%8B%AC-%EC%8B%A4%EC%8A%B5?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
"서버 없이 쓰는 서버, 구글 Cloud Functions",노마드크리에이터,https://www.inflearn.com/course/%EA%B5%AC%EA%B8%80-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%84%9C%EB%B2%84%EB%A6%AC%EC%8A%A4-%EC%84%9C%EB%B2%84?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
제발 도커 씁시다!,무파마,https://www.inflearn.com/course/%EB%8F%84%EC%BB%A4-docker-%EC%84%9C%EB%B2%84-%EC%9E%90%EB%8F%99%ED%99%94?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
초보자를 위한 AWS 클라우드 시작하기,유용한IT학습,https://www.inflearn.com/course/aws-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
IBM Cloud를 이용한 무료 마인크래프트 서버 만들기,codebeartube,https://www.inflearn.com/course/IBM-%EB%A7%88%EC%9D%B8%ED%81%AC%EB%9E%98%ED%94%84%ED%8A%B8-%EC%84%9C%EB%B2%84?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
Azure 기초 (AZ-900),클라우드메이트,https://www.inflearn.com/course/Azure-%EA%B8%B0%EC%B4%88-AZ-900?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
나도 AWS에 서버 구축해보자!,무파마,https://www.inflearn.com/course/aws-%EC%84%9C%EB%B2%84-%EA%B5%AC%EC%B6%95-%EC%8B%9C%EC%9E%91?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
게임 개발을 위해 알아야 할 Azure CDN,클라우드메이트,https://www.inflearn.com/course/azure-cdn-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
Azure 가상컴퓨터 - 초급,클라우드메이트,https://www.inflearn.com/course/azure-%EA%B0%80%EC%83%81%EC%BB%B4%ED%93%A8%ED%84%B0-%EC%B4%88%EA%B8%89?attributionToken=ChM1NjUzMjc5Nzk1MDk5MDY4MjI3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiz38dESqfLRErTx0RLz0YQSj_LRErLx0RKM8tES-vHREr7y0RKt8tESu_LREg
